sample_id,record_submit_time,sample_holderno,sample_duration,exp_id,exp_name,exp_description,user_id,group_abbr,solvent_abbr,spectrometer_id,spectrometer_name,spectrometer_capacity
84962,07/04/2014 18:38,36,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,50,njw,CDCl3,5,Alec,60
84963,07/04/2014 18:38,36,00:05:35,301,gcosy-DQF-N.a.and,2D 1H#1H-DQF-COSY (mag. mode),50,njw,CDCl3,5,Alec,60
84964,07/04/2014 18:38,36,00:10:32,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,50,njw,CDCl3,5,Alec,60
84965,07/04/2014 18:38,36,00:32:32,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,50,njw,CDCl3,5,Alec,60
84968,07/04/2014 18:51,37,00:01:37,4,solventsup.a.and,1H Observe with Solvent Suppression ,68,jcw,CDCl3,5,Alec,60
84969,07/04/2014 18:51,37,01:24:35,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,68,jcw,CDCl3,5,Alec,60
84971,07/04/2014 19:10,16,01:22:36,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,8,dp,CDCl3,4,Felix,60
84973,07/04/2014 20:06,38,00:00:57,1,proton.a.and,1H Observe  ,214,dch,CDCl3,5,Alec,60
84974,07/04/2014 20:06,38,01:22:35,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,214,dch,CDCl3,5,Alec,60
84975,07/04/2014 20:06,38,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,214,dch,CDCl3,5,Alec,60
84977,08/04/2014 08:30,22,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
84979,08/04/2014 08:38,23,00:01:09,1,proton.a.and,1H Observe  ,71,erk,CD2Cl2,1,Noah,60
84980,08/04/2014 08:38,23,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,71,erk,CD2Cl2,1,Noah,60
84982,08/04/2014 08:51,17,00:00:57,1,proton.a.and,1H Observe  ,70,erk,MeOD,4,Felix,60
84983,08/04/2014 08:51,17,00:10:08,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,70,erk,MeOD,4,Felix,60
84985,08/04/2014 09:00,24,00:04:40,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,21,doh,CDCl3,1,Noah,60
84988,08/04/2014 09:00,25,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
84989,08/04/2014 09:00,26,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
84993,08/04/2014 09:08,1,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,41,csjc,None,5,Alec,60
84994,08/04/2014 09:08,2,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,41,csjc,None,5,Alec,60
84995,08/04/2014 09:08,3,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,41,csjc,None,5,Alec,60
84997,08/04/2014 09:14,1,00:10:08,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,70,erk,MeOD,4,Felix,60
85000,08/04/2014 09:18,4,00:00:57,1,proton.a.and,1H Observe  ,18,ads,CDCl3,5,Alec,60
85001,08/04/2014 09:18,5,00:00:57,1,proton.a.and,1H Observe  ,18,ads,CDCl3,5,Alec,60
85005,08/04/2014 09:29,1,00:01:09,1,proton.a.and,1H Observe  ,148,spn,CDCl3,1,Noah,60
85006,08/04/2014 09:29,2,00:01:09,1,proton.a.and,1H Observe  ,148,spn,CDCl3,1,Noah,60
85007,08/04/2014 09:29,2,00:10:08,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,70,erk,MeOD,4,Felix,60
85011,08/04/2014 09:32,6,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
85012,08/04/2014 09:32,7,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
85013,08/04/2014 09:32,3,00:04:20,30,p31cpd.a.and,31P Observe with 1H decoupling,10,pcjk,None,4,Felix,60
85020,08/04/2014 09:44,3,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
85021,08/04/2014 09:44,4,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
85024,08/04/2014 09:48,8,00:00:57,1,proton.a.and,1H Observe  ,20,ads,CDCl3,5,Alec,60
85025,08/04/2014 09:48,9,00:00:57,1,proton.a.and,1H Observe  ,20,ads,CDCl3,5,Alec,60
85027,08/04/2014 09:50,4,00:10:08,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,70,erk,MeOD,4,Felix,60
85029,08/04/2014 09:50,5,00:01:09,1,proton.a.and,1H Observe  ,153,ads,CDCl3,1,Noah,60
85031,08/04/2014 09:52,6,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,62,sasol,CDCl3,1,Noah,60
85035,08/04/2014 09:57,10,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
85036,08/04/2014 09:57,11,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
85037,08/04/2014 09:57,12,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
85039,08/04/2014 09:57,13,00:00:57,1,proton.a.and,1H Observe  ,210,tks,D2O,5,Alec,60
85040,08/04/2014 09:57,13,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,210,tks,D2O,5,Alec,60
85043,08/04/2014 10:06,14,00:00:57,1,proton.a.and,1H Observe  ,186,pcjk,CDCl3,5,Alec,60
85044,08/04/2014 10:06,15,00:00:57,1,proton.a.and,1H Observe  ,186,pcjk,CDCl3,5,Alec,60
85046,08/04/2014 10:06,5,00:10:08,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,70,erk,MeOD,4,Felix,60
85048,08/04/2014 10:08,6,00:00:57,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,4,Felix,60
85051,08/04/2014 10:12,7,00:01:09,1,proton.a.and,1H Observe  ,20,ads,CDCl3,1,Noah,60
85052,08/04/2014 10:12,8,00:01:09,1,proton.a.and,1H Observe  ,20,ads,CDCl3,1,Noah,60
85054,08/04/2014 10:11,7,00:03:14,1,proton.a.and,1H Observe  ,8,dp,CDCl3,4,Felix,60
85055,08/04/2014 10:11,7,00:01:55,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,8,dp,CDCl3,4,Felix,60
85057,08/04/2014 10:15,8,00:01:42,1,proton.a.and,1H Observe  ,45,doh,CDCl3,4,Felix,60
85059,08/04/2014 10:17,9,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
85063,08/04/2014 10:24,9,00:10:08,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,70,erk,MeOD,4,Felix,60
85065,08/04/2014 10:28,16,00:00:57,1,proton.a.and,1H Observe  ,111,rjmg,CDCl3,5,Alec,60
85067,08/04/2014 10:28,17,00:00:57,1,proton.a.and,1H Observe  ,111,rjmg,MeOD,5,Alec,60
85070,08/04/2014 10:28,10,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
85071,08/04/2014 10:28,11,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
85077,08/04/2014 10:38,10,00:02:09,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,27,doh,D2O,4,Felix,60
85078,08/04/2014 10:38,11,00:00:57,1,proton.a.and,1H Observe  ,27,doh,DMSO,4,Felix,60
85079,08/04/2014 10:39,18,00:00:57,1,proton.a.and,1H Observe  ,37,csjc,CDCl3,5,Alec,60
85080,08/04/2014 10:39,19,00:00:57,1,proton.a.and,1H Observe  ,37,csjc,CDCl3,5,Alec,60
85081,08/04/2014 10:39,20,00:00:57,1,proton.a.and,1H Observe  ,37,csjc,CDCl3,5,Alec,60
85084,08/04/2014 10:41,21,00:00:57,1,proton.a.and,1H Observe  ,84,spn,CDCl3,5,Alec,60
85085,08/04/2014 10:41,21,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,5,Alec,60
85086,08/04/2014 10:41,22,00:00:57,1,proton.a.and,1H Observe  ,84,spn,CDCl3,5,Alec,60
85087,08/04/2014 10:41,22,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,5,Alec,60
85089,08/04/2014 10:48,23,00:00:57,1,proton.a.and,1H Observe  ,80,dp,DMSO,5,Alec,60
85090,08/04/2014 10:48,23,00:12:21,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,80,dp,DMSO,5,Alec,60
85092,08/04/2014 10:56,12,00:01:09,1,proton.a.and,1H Observe  ,110,raa,CDCl3,1,Noah,60
85094,08/04/2014 11:00,13,00:01:09,1,proton.a.and,1H Observe  ,18,ads,CDCl3,1,Noah,60
85097,08/04/2014 11:03,24,00:00:57,1,proton.a.and,1H Observe  ,37,csjc,CDCl3,5,Alec,60
85098,08/04/2014 11:03,25,00:00:57,1,proton.a.and,1H Observe  ,37,csjc,CDCl3,5,Alec,60
85100,08/04/2014 11:05,14,00:01:09,1,proton.a.and,1H Observe  ,74,erk,CDCl3,1,Noah,60
85102,08/04/2014 11:06,12,00:10:01,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,70,erk,MeOD,4,Felix,60
85104,08/04/2014 11:07,26,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,CDCl3,5,Alec,60
85105,08/04/2014 11:07,26,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,194,spn,CDCl3,5,Alec,60
85107,08/04/2014 11:15,15,00:01:09,1,proton.a.and,1H Observe  ,190,pcjk,CDCl3,1,Noah,60
85110,08/04/2014 11:16,13,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,4,Felix,60
85112,08/04/2014 11:18,27,00:14:52,30,p31cpd.a.and,31P Observe with 1H decoupling,136,jhn,H2O+D2O,5,Alec,60
85113,08/04/2014 11:17,16,00:03:54,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,1,Noah,60
85118,08/04/2014 11:19,17,00:01:09,1,proton.a.and,1H Observe  ,148,spn,CDCl3,1,Noah,60
85119,08/04/2014 11:19,18,00:01:09,1,proton.a.and,1H Observe  ,148,spn,CDCl3,1,Noah,60
85121,08/04/2014 11:25,28,00:00:57,1,proton.a.and,1H Observe  ,55,rem,CDCl3,5,Alec,60
85123,08/04/2014 11:28,19,00:01:09,1,proton.a.and,1H Observe  ,28,doh,CDCl3,1,Noah,60
85126,08/04/2014 11:34,20,00:01:09,1,proton.a.and,1H Observe  ,235,dch,MeOD,1,Noah,60
85127,08/04/2014 11:34,20,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,235,dch,MeOD,1,Noah,60
85128,08/04/2014 11:34,21,00:01:09,1,proton.a.and,1H Observe  ,235,dch,MeOD,1,Noah,60
85129,08/04/2014 11:34,21,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,235,dch,MeOD,1,Noah,60
85131,08/04/2014 11:35,14,00:10:01,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,70,erk,MeOD,4,Felix,60
85133,08/04/2014 11:51,29,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,228,dp,CDCl3,5,Alec,60
85137,08/04/2014 11:47,22,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],148,spn,Tol,1,Noah,60
85138,08/04/2014 11:47,22,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,148,spn,Tol,1,Noah,60
85140,08/04/2014 11:47,15,00:00:57,1,proton.a.and,1H Observe  ,82,raa,DMSO,4,Felix,60
85142,08/04/2014 11:55,16,00:00:57,1,proton.a.and,1H Observe  ,40,mlc,C6D6,4,Felix,60
85145,08/04/2014 12:00,30,00:00:57,1,proton.a.and,1H Observe  ,207,ezc,CD3CN,5,Alec,60
85146,08/04/2014 12:00,17,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,CDCl3,4,Felix,60
85147,08/04/2014 12:00,17,00:05:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,194,spn,CDCl3,4,Felix,60
85149,08/04/2014 11:59,18,00:10:01,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,70,erk,MeOD,4,Felix,60
85152,08/04/2014 12:05,31,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,10,pcjk,None,5,Alec,60
85153,08/04/2014 12:05,19,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,CDCl3,4,Felix,60
85156,08/04/2014 12:05,20,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],61,spn,C6D6,4,Felix,60
85157,08/04/2014 12:05,21,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],61,spn,C6D6,4,Felix,60
85159,08/04/2014 12:06,32,00:00:57,1,proton.a.and,1H Observe  ,7,ads,CDCl3,5,Alec,60
85162,08/04/2014 12:15,33,00:00:57,1,proton.a.and,1H Observe  ,110,raa,CDCl3,5,Alec,60
85163,08/04/2014 12:15,34,00:00:57,1,proton.a.and,1H Observe  ,110,raa,CDCl3,5,Alec,60
85165,08/04/2014 12:16,22,00:01:42,1,proton.a.and,1H Observe  ,181,doh,CDCl3,4,Felix,60
85166,08/04/2014 12:16,22,00:04:21,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,181,doh,CDCl3,4,Felix,60
85167,08/04/2014 12:16,22,00:04:53,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,181,doh,CDCl3,4,Felix,60
85170,08/04/2014 12:19,35,00:00:57,1,proton.a.and,1H Observe  ,210,tks,CDCl3,5,Alec,60
85171,08/04/2014 12:19,35,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,210,tks,CDCl3,5,Alec,60
85172,08/04/2014 12:21,39,00:09:32,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,228,dp,CDCl3,5,Alec,60
85174,08/04/2014 12:22,23,00:10:01,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,70,erk,MeOD,4,Felix,60
85179,08/04/2014 12:33,40,00:08:02,5,selnoesy1D.a.and,1D gs-NOESY,141,rjmg,MeOD,5,Alec,60
85180,08/04/2014 12:33,40,00:08:02,5,selnoesy1D.a.and,1D gs-NOESY,141,rjmg,MeOD,5,Alec,60
85181,08/04/2014 12:33,23,00:01:09,1,proton.a.and,1H Observe  ,39,csjc,CDCl3,1,Noah,60
85182,08/04/2014 12:33,24,00:01:09,1,proton.a.and,1H Observe  ,39,csjc,DMSO,1,Noah,60
85184,08/04/2014 12:42,27,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
85187,08/04/2014 12:49,28,00:01:09,1,proton.a.and,1H Observe  ,200,njw,CDCl3,1,Noah,60
85188,08/04/2014 12:49,29,00:01:09,1,proton.a.and,1H Observe  ,200,njw,CDCl3,1,Noah,60
85190,08/04/2014 12:53,41,00:00:57,1,proton.a.and,1H Observe  ,236,raa,CDCl3,5,Alec,60
85192,08/04/2014 13:01,30,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],235,dch,MeOD,1,Noah,60
85193,08/04/2014 13:01,30,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,235,dch,MeOD,1,Noah,60
85194,08/04/2014 13:01,30,00:04:29,31,p31.a.and,31P Observe without 1H decoupling,235,dch,MeOD,1,Noah,60
85196,08/04/2014 13:05,24,00:00:57,1,proton.a.and,1H Observe  ,62,sasol,CDCl3,4,Felix,60
85197,08/04/2014 13:05,24,00:04:20,30,p31cpd.a.and,31P Observe with 1H decoupling,62,sasol,CDCl3,4,Felix,60
85199,08/04/2014 13:04,31,00:01:09,1,proton.a.and,1H Observe  ,62,sasol,CDCl3,1,Noah,60
85200,08/04/2014 13:04,31,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,62,sasol,CDCl3,1,Noah,60
85202,08/04/2014 13:09,25,00:10:01,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,70,erk,MeOD,4,Felix,60
85204,08/04/2014 13:17,42,00:00:57,1,proton.a.and,1H Observe  ,197,erk,Tol,5,Alec,60
85205,08/04/2014 13:17,42,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,Tol,5,Alec,60
85207,08/04/2014 13:18,43,00:00:57,1,proton.a.and,1H Observe  ,43,njw,CDCl3,5,Alec,60
85210,08/04/2014 13:24,32,00:01:09,1,proton.a.and,1H Observe  ,74,erk,CDCl3,1,Noah,60
85211,08/04/2014 13:24,33,00:01:09,1,proton.a.and,1H Observe  ,74,erk,CDCl3,1,Noah,60
85213,08/04/2014 13:30,26,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,248,paw,CDCl3,4,Felix,60
85216,08/04/2014 13:32,34,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,1,Noah,60
85217,08/04/2014 13:32,34,00:01:09,1,proton.a.and,1H Observe  ,84,spn,CDCl3,1,Noah,60
85218,08/04/2014 13:32,35,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,1,Noah,60
85219,08/04/2014 13:32,35,00:01:09,1,proton.a.and,1H Observe  ,84,spn,CDCl3,1,Noah,60
85221,08/04/2014 13:32,27,00:10:01,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,70,erk,MeOD,4,Felix,60
85222,08/04/2014 13:32,27,00:00:57,1,proton.a.and,1H Observe  ,70,erk,MeOD,4,Felix,60
85224,08/04/2014 13:43,44,00:00:57,1,proton.a.and,1H Observe  ,20,ads,CDCl3,5,Alec,60
85227,08/04/2014 13:46,46,00:00:57,1,proton.a.and,1H Observe  ,198,jcw,CDCl3,5,Alec,60
85228,08/04/2014 13:45,45,00:00:57,1,proton.a.and,1H Observe  ,210,tks,D2O,5,Alec,60
85229,08/04/2014 13:45,45,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,210,tks,D2O,5,Alec,60
85231,08/04/2014 13:47,28,00:00:57,1,proton.a.and,1H Observe  ,210,tks,CDCl3,4,Felix,60
85232,08/04/2014 13:47,28,00:04:20,30,p31cpd.a.and,31P Observe with 1H decoupling,210,tks,CDCl3,4,Felix,60
85234,08/04/2014 13:48,47,00:00:57,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,5,Alec,60
85236,08/04/2014 13:49,36,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
85238,08/04/2014 13:53,29,00:00:57,1,proton.a.and,1H Observe  ,82,raa,DMSO,4,Felix,60
85240,08/04/2014 13:58,48,00:00:57,1,proton.a.and,1H Observe  ,7,ads,CDCl3,5,Alec,60
85243,08/04/2014 14:00,37,00:01:09,1,proton.a.and,1H Observe  ,182,spn,Tol,1,Noah,60
85244,08/04/2014 14:00,37,00:02:24,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,182,spn,Tol,1,Noah,60
85245,08/04/2014 14:00,38,00:01:09,1,proton.a.and,1H Observe  ,182,spn,Tol,1,Noah,60
85246,08/04/2014 14:00,38,00:02:24,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,182,spn,Tol,1,Noah,60
85248,08/04/2014 14:05,49,00:00:57,1,proton.a.and,1H Observe  ,71,erk,CDCl3,5,Alec,60
85249,08/04/2014 14:05,49,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,71,erk,CDCl3,5,Alec,60
85250,08/04/2014 14:05,49,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),71,erk,CDCl3,5,Alec,60
85252,08/04/2014 14:10,50,00:00:57,1,proton.a.and,1H Observe  ,40,mlc,CDCl3,5,Alec,60
85254,08/04/2014 14:13,51,00:09:32,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,228,dp,CDCl3,5,Alec,60
85257,08/04/2014 14:15,39,00:01:09,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,1,Noah,60
85258,08/04/2014 14:15,40,00:01:09,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,1,Noah,60
85261,08/04/2014 14:46,52,00:00:57,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,5,Alec,60
85262,08/04/2014 14:46,53,00:00:57,1,proton.a.and,1H Observe  ,161,csjc,CDCl3,5,Alec,60
85264,08/04/2014 14:17,41,00:01:09,1,proton.a.and,1H Observe  ,217,ads,CD2Cl2,1,Noah,60
85267,08/04/2014 14:27,54,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
85268,08/04/2014 14:27,55,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
85270,08/04/2014 14:29,42,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
85274,08/04/2014 14:30,58,00:04:45,1,proton.a.and,1H Observe  ,8,dp,CDCl3,5,Alec,60
85275,08/04/2014 14:30,58,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,8,dp,CDCl3,5,Alec,60
85276,08/04/2014 14:30,56,00:00:57,1,proton.a.and,1H Observe  ,197,erk,CD2Cl2,5,Alec,60
85277,08/04/2014 14:30,56,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,5,Alec,60
85278,08/04/2014 14:30,57,00:00:57,1,proton.a.and,1H Observe  ,197,erk,CD2Cl2,5,Alec,60
85279,08/04/2014 14:30,57,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,5,Alec,60
85281,08/04/2014 14:30,59,00:00:57,1,proton.a.and,1H Observe  ,150,csjc,CDCl3,5,Alec,60
85287,08/04/2014 14:34,43,00:01:32,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,1,Noah,60
85288,08/04/2014 14:34,44,00:01:32,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,1,Noah,60
85289,08/04/2014 14:34,45,00:01:32,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,1,Noah,60
85291,08/04/2014 14:37,46,00:01:09,1,proton.a.and,1H Observe  ,252,ads,CDCl3,1,Noah,60
85293,08/04/2014 14:43,47,00:01:09,1,proton.a.and,1H Observe  ,207,ezc,CDCl3,1,Noah,60
85295,08/04/2014 14:45,60,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,CDCl3,5,Alec,60
85296,08/04/2014 14:45,60,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,194,spn,CDCl3,5,Alec,60
85298,08/04/2014 15:02,48,00:01:09,1,proton.a.and,1H Observe  ,252,ads,CDCl3,1,Noah,60
85300,08/04/2014 15:16,49,00:01:09,1,proton.a.and,1H Observe  ,46,njw,CDCl3,1,Noah,60
85302,08/04/2014 15:16,1,00:00:57,1,proton.a.and,1H Observe  ,54,mlc,MeOD,5,Alec,60
85304,08/04/2014 15:17,2,00:00:57,1,proton.a.and,1H Observe  ,80,dp,DMSO,5,Alec,60
85305,08/04/2014 15:17,2,00:12:21,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,80,dp,DMSO,5,Alec,60
85307,08/04/2014 15:18,3,00:00:57,1,proton.a.and,1H Observe  ,219,erk,CDCl3,5,Alec,60
85309,08/04/2014 15:24,50,00:01:09,1,proton.a.and,1H Observe  ,154,ads,CDCl3,1,Noah,60
85311,08/04/2014 15:29,51,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],72,spn,CDCl3,1,Noah,60
85313,08/04/2014 15:29,52,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],148,spn,Tol,1,Noah,60
85314,08/04/2014 15:29,52,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,148,spn,Tol,1,Noah,60
85316,08/04/2014 15:31,53,00:01:09,1,proton.a.and,1H Observe  ,119,gjf,CDCl3,1,Noah,60
85318,08/04/2014 15:32,54,00:01:09,1,proton.a.and,1H Observe  ,190,pcjk,CDCl3,1,Noah,60
85322,08/04/2014 15:34,55,00:01:09,1,proton.a.and,1H Observe  ,110,raa,CDCl3,1,Noah,60
85323,08/04/2014 15:34,56,00:01:09,1,proton.a.and,1H Observe  ,110,raa,CDCl3,1,Noah,60
85324,08/04/2014 15:34,57,00:01:09,1,proton.a.and,1H Observe  ,110,raa,CDCl3,1,Noah,60
85326,08/04/2014 15:43,58,00:01:09,1,proton.a.and,1H Observe  ,40,mlc,C6D6,1,Noah,60
85328,08/04/2014 15:44,4,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
85331,08/04/2014 15:48,6,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,228,dp,CDCl3,5,Alec,60
85332,08/04/2014 15:48,6,00:01:42,1,proton.a.and,1H Observe  ,228,dp,CDCl3,5,Alec,60
85333,08/04/2014 15:50,5,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,5,Alec,60
85334,08/04/2014 15:50,5,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,81,spn,CDCl3,5,Alec,60
85336,08/04/2014 15:50,7,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,CDCl3,5,Alec,60
85337,08/04/2014 15:50,7,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,194,spn,CDCl3,5,Alec,60
85339,08/04/2014 16:04,59,00:01:09,1,proton.a.and,1H Observe  ,19,ads,CDCl3,1,Noah,60
85341,08/04/2014 16:05,8,00:00:57,1,proton.a.and,1H Observe  ,86,spn,DMSO,5,Alec,60
85345,08/04/2014 16:09,9,00:00:57,1,proton.a.and,1H Observe  ,110,raa,CDCl3,5,Alec,60
85346,08/04/2014 16:09,10,00:00:57,1,proton.a.and,1H Observe  ,110,raa,CDCl3,5,Alec,60
85347,08/04/2014 16:09,11,00:00:57,1,proton.a.and,1H Observe  ,110,raa,CDCl3,5,Alec,60
85349,08/04/2014 16:13,60,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,248,paw,CDCl3,1,Noah,60
85350,08/04/2014 16:13,60,00:01:09,1,proton.a.and,1H Observe  ,248,paw,CDCl3,1,Noah,60
85352,08/04/2014 16:14,12,00:04:19,30,p31cpd.a.and,31P Observe with 1H decoupling,211,pcjk,None,5,Alec,60
